player name,10/8/2019 11:41:16 AM
0.3168869,0.5278149,0.708601,0.9247522,1.150545,1.325595,1.52613,1.709633,1.903737,2.080035
A,A,A,A,A,A,A,A,A,A
player name,10/8/2019 11:59:51 AM
2.04768,3.078431,3.788089,4.455823,5.070555,5.693838,6.343428
A,A,A,A,A,A,A
player name,10/8/2019 12:12:46 PM
2.680808,2.861681,3.029985
A,A,A
player name,10/8/2019 12:23:56 PM
1.263431,1.660612,1.991322,2.259313,2.494114,2.655059
A,A,A,A,A,A
player name,10/16/2019 10:51:15 AM
31.8433,60.56208,62.81307,63.08382,63.37333,63.63261,64.07865,64.26073,64.48421,64.58013,64.76527,65.73035,66.16442,66.89683,67.57067
A,A,S,A,S,S,A,S,A,S,A,A,S,A,S
player name,10/16/2019 10:54:05 AM
1.65509,3.53656,4.587799,4.78595
A,S,A,S
